name,gender,country,occupation,birth_date,death_date,image_url,description
Ahmed El-Shamouty,male,Egypt,volleyball player,1962,,,Ahmed El-Shamouty is an Egyptian volleyball player. He competed in the men's tournament at the 1984 Summer Olympics.
Ahmed Abdel Aziz El-Askalani,male,Egypt,volleyball player,1961,,,Ahmed Abdel Aziz El-Askalani is an Egyptian volleyball player. He competed in the men's tournament at the 1984 Summer Olympics.
Fawzi Saleh,male,Egypt,screenwriter,1981,,,"Ahmed Fawzi Saleh, is an Egyptian filmmaker. He is best known as the director of critically acclaimed film Poisonous Roses. Apart from filmmaking, Saleh is also a social activist."
Fawzi Saleh,male,Egypt,film director,1981,,,"Ahmed Fawzi Saleh, is an Egyptian filmmaker. He is best known as the director of critically acclaimed film Poisonous Roses. Apart from filmmaking, Saleh is also a social activist."
Fawzi Saleh,male,Egypt,co-producer,1981,,,"Ahmed Fawzi Saleh, is an Egyptian filmmaker. He is best known as the director of critically acclaimed film Poisonous Roses. Apart from filmmaking, Saleh is also a social activist."
Hania Sholkamy,female,Egypt,anthropologist,1964,,,Professor Hania Mohamed Sholkamy is a lead researcher of the Egyptian Conditional Cash Transfer (CCT) programme and an anthropologist based at the American University in Cairo.
Ahmed Abdelaal,male,Egypt,volleyball player,1989,,,Ahmed Abdelaal is an Egyptian volleyball player. He competed in the men's tournament at the 2016 Summer Olympics.
Ahmed Tantawi,male,Egypt,politician,1979,,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Tantawy.png,"Ahmed Mohamed Ramadan Tantawi known as Ahmed Tantawi also: Al-Tantawy is an Egyptian politician and journalist. As of July 2022, he was the former head of the Dignity Party and a former member of the Egyptian House of Representatives. In 2023, Tantawi announced his potential candidacy for the 2023 Egyptian presidential election but repressive tactics, including retaliatory detentions of his family members supporters and campaign members, prevented his campaign from collecting the 25,000 voters' endorsements required to officially file his candidacy."
Ibrahim Sobh,male,Egypt,wrestler,1901,1969,,Ibrahim Sobh was an Egyptian wrestler. He competed in the men's Greco-Roman heavyweight at the 1928 Summer Olympics.
Amr Barakat,male,Egypt,association football player,1991,,,Amr Barakat is an Egyptian footballer currently playing for Egyptian club El Gouna.
Lina Ahmed,female,Egypt,athletics competitor,1997,,,Linha Amer Jaber Ahmed is an Egyptian hurdler. She competed in the women's 100 metres hurdles at the 2017 World Championships in Athletics.
Basant Hemida,female,Egypt,sprinter,1996,,,"Bassant Muhammad Awad Abdel Salam Hemida, known as Bassant Hemida, is an Egyptian sprinter. She won two medals at the 2019 African Games."
Basant Hemida,female,Egypt,athletics competitor,1996,,,"Bassant Muhammad Awad Abdel Salam Hemida, known as Bassant Hemida, is an Egyptian sprinter. She won two medals at the 2019 African Games."
Aida Kamel,female,Egypt,actor,1931,2020,,Aida Kamel was an Egyptian actress.
Aida Kamel,female,Egypt,television actor,1931,2020,,Aida Kamel was an Egyptian actress.
Aida Kamel,female,Egypt,film actor,1931,2020,,Aida Kamel was an Egyptian actress.
Doaa el-Adl,female,Egypt,writer,1979,,http://commons.wikimedia.org/wiki/Special:FilePath/Doaa%20ElAdl%20%28cropped%29.png,"Doaa el-Adl is an Egyptian cartoonist currently working for the Al-Masry Al-Youm newspaper, known for her satirical cartoons with strong political, social or religious themes. She has been cited as Egypt's most famous female cartoonist. Her work at Al-Masry Al-Youm has received considerable attention and created controversy. She lives and works in Cairo."
Doaa el-Adl,female,Egypt,cartoonist,1979,,http://commons.wikimedia.org/wiki/Special:FilePath/Doaa%20ElAdl%20%28cropped%29.png,"Doaa el-Adl is an Egyptian cartoonist currently working for the Al-Masry Al-Youm newspaper, known for her satirical cartoons with strong political, social or religious themes. She has been cited as Egypt's most famous female cartoonist. Her work at Al-Masry Al-Youm has received considerable attention and created controversy. She lives and works in Cairo."
Rana al-Tonsi,female,Egypt,writer,1981,,http://commons.wikimedia.org/wiki/Special:FilePath/Rana%20al%20tonsi.jpg,Rana al-Tonsi is an Egyptian writer and poet.
Rana al-Tonsi,female,Egypt,poet,1981,,http://commons.wikimedia.org/wiki/Special:FilePath/Rana%20al%20tonsi.jpg,Rana al-Tonsi is an Egyptian writer and poet.
Rana al-Tonsi,female,Egypt,novelist,1981,,http://commons.wikimedia.org/wiki/Special:FilePath/Rana%20al%20tonsi.jpg,Rana al-Tonsi is an Egyptian writer and poet.
Tara Emad,female,Egypt,actor,1993,,http://commons.wikimedia.org/wiki/Special:FilePath/Tara%20Emad%2C%20WADA7%20-%20Mar%2026%2C%202021.jpg,Tara Emad is an Egyptian actress and model.
Tara Emad,female,Egypt,model,1993,,http://commons.wikimedia.org/wiki/Special:FilePath/Tara%20Emad%2C%20WADA7%20-%20Mar%2026%2C%202021.jpg,Tara Emad is an Egyptian actress and model.
Omar Sharaf,male,Egypt,lawyer,1925,1993,,"Omar Abdel Aziz Sharaf was an Egyptian career diplomat, an Assistant Secretary General of the Arab League, a Deputy Representative of the UNHCR for the Middle East, as well as an Omani and international diplomat. He was a Commander Grand Cross of the Order of the Polar Star, a recipient of the Order of Merit, First Class, and a recipient of the Order of the Republic, Second Class. He was also a lawyer, a member of the Egyptian Bar association, who until his death in 1993, was Doyen of a family clan of diplomats, politicians, linguists and lawyers."
Omar Sharaf,male,Egypt,politician,1925,1993,,"Omar Abdel Aziz Sharaf was an Egyptian career diplomat, an Assistant Secretary General of the Arab League, a Deputy Representative of the UNHCR for the Middle East, as well as an Omani and international diplomat. He was a Commander Grand Cross of the Order of the Polar Star, a recipient of the Order of Merit, First Class, and a recipient of the Order of the Republic, Second Class. He was also a lawyer, a member of the Egyptian Bar association, who until his death in 1993, was Doyen of a family clan of diplomats, politicians, linguists and lawyers."
Omar Sharaf,male,Egypt,diplomat,1925,1993,,"Omar Abdel Aziz Sharaf was an Egyptian career diplomat, an Assistant Secretary General of the Arab League, a Deputy Representative of the UNHCR for the Middle East, as well as an Omani and international diplomat. He was a Commander Grand Cross of the Order of the Polar Star, a recipient of the Order of Merit, First Class, and a recipient of the Order of the Republic, Second Class. He was also a lawyer, a member of the Egyptian Bar association, who until his death in 1993, was Doyen of a family clan of diplomats, politicians, linguists and lawyers."
Mohamed Abdel Razek,male,Egypt,association football player,1993,,,"Mohamed Abdel Razek, known by his nickname Bazoka, is an Egyptian footballer who plays for Egyptian Premier League side Tala'ea El Gaish as a centre-back."
Mohamed Samy,male,Egypt,screenwriter,1983,,,"Mohamed Samy is an Egyptian swimmer. He competed in the men's 100 metre freestyle event at the 2017 World Aquatics Championships. In 2019, he represented Egypt at the 2019 African Games held in Rabat, Morocco."
Mohamed Samy,male,Egypt,film director,1983,,,"Mohamed Samy is an Egyptian swimmer. He competed in the men's 100 metre freestyle event at the 2017 World Aquatics Championships. In 2019, he represented Egypt at the 2019 African Games held in Rabat, Morocco."
Mohamed Samir,male,Egypt,spokesperson,1977,,,Brigadier General Mohamed Samir Abdel Aziz Ghonim is the spokesperson of the Egyptian Armed Forces.
Mohammed Salah,male,Egypt,association football coach,1956,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Salah%20%28football%20manager%29.jpg,"Mohamed ""Mo"" Salah Hamed Mahrous Ghaly is an Egyptian professional footballer who plays as a right winger or forward for Premier League club Liverpool and captains the Egypt national team. Often dubbed the ""Egyptian King"", he is widely regarded as one of the best players of his generation and one of the greatest wingers of all time. Salah is known for his clinical finishing, dribbling, speed, and playmaking abilities. He is the all-time top foreign goalscorer in the Premier League and the all-time top African goalscorer in the UEFA Champions League."
Mohammed Salah,male,Egypt,association football player,1956,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Salah%20%28football%20manager%29.jpg,"Mohamed ""Mo"" Salah Hamed Mahrous Ghaly is an Egyptian professional footballer who plays as a right winger or forward for Premier League club Liverpool and captains the Egypt national team. Often dubbed the ""Egyptian King"", he is widely regarded as one of the best players of his generation and one of the greatest wingers of all time. Salah is known for his clinical finishing, dribbling, speed, and playmaking abilities. He is the all-time top foreign goalscorer in the Premier League and the all-time top African goalscorer in the UEFA Champions League."
Nevine Hafez,female,Egypt,swimmer,1968,,,Nevine Hafez is an Egyptian swimmer. She competed in two events at the 1984 Summer Olympics. She was the first woman to represent Egypt at the Olympics.
Sahar Youssef,female,Egypt,swimmer,1968,,,Sahar Youssef is a former synchronized swimmer from Egypt. She competed in the women's solo and women's duet at the 1984 Summer Olympics.
Dahlia Mokbel,female,Egypt,swimmer,1969,,,Dahlia Mokbel is a former synchronized swimmer from Egypt. She participated in the women's solo and the women's duet at the 1984 Summer Olympics.
Sahar Helal,female,Egypt,synchronized swimmer,1969,2004,,"Sahar Helal was a synchronized swimmer from Egypt. She competed in the women's solo event in synchronized swimming competition at the 1984 Summer Olympics. She was the youngest participant in synchronized swimming event aged 15 years, 116 days then."
Rim Hassan,female,Egypt,competitive diver,1968,,,Rim Hassan is an Egyptian Olympic diver. She represented Egypt in 1984 Summer Olympics in Los Angeles.
Nihal Meshref,female,Egypt,table tennis player,1970,,,"Nihal Meshref (Arabic: نهال مشرف; born December 24, 1970, is an Egyptian table tennis player. She represented Egypt in 1988 and 1992 Summer Olympics, where she competed in women's singles event at table tennis competition."
Heba Hefny,female,Egypt,judoka,1972,,,"Heba Hefny is an Egyptian Olympic judoka. She represented Egypt in 3 Summer Olympics tournaments; 1992, 1996 and 2000."
Sherin Taama,female,Egypt,gymnast,1982,,,"Sherin Taama, is an Egyptian rhythmic gymnast."
Marwa Sultan,female,Egypt,sport shooter,1983,,,Marwa Sultan is an Egyptian sport shooter. She placed 49th in the women's 10 metre air rifle event at the 2000 Summer Olympics.
Hebatallah El-Wazan,female,Egypt,sport shooter,1976,,,Hebatallah El-Wazan is an Egyptian Olympic shooter. She represented Egypt in 2000 in Sydney.
Sara Abdel Gawad,female,Egypt,synchronized swimmer,1982,,,"Sara Muhammad Tawfiq Abdel Gawad is a synchronized swimmer. She represented Egypt at women's duet event in synchronized swimming at 2000 Summer Olympics in Sydney. Her twin sister Heba Abdel Gawad is also a synchronized swimmer, they competed together in women's duet event in 2000 Summer Games."
Yasmine Helmi,female,Egypt,sport shooter,1978,,,"

Yasmine Helmi is an Egyptian sport shooter. She tied for 28th place in the women's 10 metre air rifle event at the 2000 Summer Olympics."
Boshra Salem,female,Egypt,earth scientist,1950,,,"Boshra Salem is a professor, founder and the Chair of the Department of Environmental Sciences at Alexandria University in Alexandria, Egypt. She is president of Unesco's Man and the Biosphere (MAB) International Coordinating Council (ICC) and serves on the International Council for Science (ICSU)'s Committee for Scientific Planning & Review. She has received a number of awards, including being recognized as an outstanding female scientist in the Women in Science Hall of Fame by the Embassy of the United States in Cairo, Egypt."
Carole Naggar,female,Egypt,writer,1951,,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20on%2011-1-16%20at%205.30%20PM.jpg,"Carole Naggar is a poet, photography historian, curator and painter. She is a regular contributor to Aperture, and Time Lightbox, and since 2014 she has been Series Editor for the Magnum Photos Legacy Biography series. She has written biographies of photographers George Rodger, Werner Bischof and David Seymour (photographer). She was the cofounder and Special Projects Editor of Pixelpress from 1999-2006. Born in Egypt, she currently splits her time between New York and Paris."
Carole Naggar,female,Egypt,author,1951,,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20on%2011-1-16%20at%205.30%20PM.jpg,"Carole Naggar is a poet, photography historian, curator and painter. She is a regular contributor to Aperture, and Time Lightbox, and since 2014 she has been Series Editor for the Magnum Photos Legacy Biography series. She has written biographies of photographers George Rodger, Werner Bischof and David Seymour (photographer). She was the cofounder and Special Projects Editor of Pixelpress from 1999-2006. Born in Egypt, she currently splits her time between New York and Paris."
Carole Naggar,female,Egypt,painter,1951,,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20on%2011-1-16%20at%205.30%20PM.jpg,"Carole Naggar is a poet, photography historian, curator and painter. She is a regular contributor to Aperture, and Time Lightbox, and since 2014 she has been Series Editor for the Magnum Photos Legacy Biography series. She has written biographies of photographers George Rodger, Werner Bischof and David Seymour (photographer). She was the cofounder and Special Projects Editor of Pixelpress from 1999-2006. Born in Egypt, she currently splits her time between New York and Paris."
Carole Naggar,female,Egypt,art critic,1951,,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20on%2011-1-16%20at%205.30%20PM.jpg,"Carole Naggar is a poet, photography historian, curator and painter. She is a regular contributor to Aperture, and Time Lightbox, and since 2014 she has been Series Editor for the Magnum Photos Legacy Biography series. She has written biographies of photographers George Rodger, Werner Bischof and David Seymour (photographer). She was the cofounder and Special Projects Editor of Pixelpress from 1999-2006. Born in Egypt, she currently splits her time between New York and Paris."
Karim Walid,male,Egypt,association football player,1997,,,Karim Walid Sayed Saleh Hassan commonly known as Nedvěd is an Egyptian professional footballer who plays as a winger for Al Ahly and the Egypt U-20. He is a product of Al Ahly youth academy. He got his nickname in the youth team as his position and looks were similar to the Czech legend Pavel Nedvěd.
Reem Mansour,female,Egypt,archer,1993,,,Reem Mansour is an Egyptian recurve archer. She competed in the archery competition at the 2016 Summer Olympics in Rio de Janeiro.
Nada Meawad,female,Egypt,volleyball player,1998,,http://commons.wikimedia.org/wiki/Special:FilePath/Nada%20Meawad%20attacks%20from%20the%20pipe%20line.jpg,"Nada Meawad is an Egyptian indoor and beach volleyball player, a member of the Egypt women's national volleyball team. She made her international debut when she was 15 years old on the 2013 FIVB Volleyball Girls' U18 World Championship in Thailand. She started playing in El Shams Club at the age of five years old. Nada Meawad and her teammate Doaa Elghobashy were the first ever African team to take part in the FIVB beach volleyball Olympic Games in 2016. She is a Five-time AVCA First Team All-American and Three-time NAIA Player of the Year 2018, 2020 and 2021 while playing college volleyball at Park University."
Nada Meawad,female,Egypt,beach volleyball player,1998,,http://commons.wikimedia.org/wiki/Special:FilePath/Nada%20Meawad%20attacks%20from%20the%20pipe%20line.jpg,"Nada Meawad is an Egyptian indoor and beach volleyball player, a member of the Egypt women's national volleyball team. She made her international debut when she was 15 years old on the 2013 FIVB Volleyball Girls' U18 World Championship in Thailand. She started playing in El Shams Club at the age of five years old. Nada Meawad and her teammate Doaa Elghobashy were the first ever African team to take part in the FIVB beach volleyball Olympic Games in 2016. She is a Five-time AVCA First Team All-American and Three-time NAIA Player of the Year 2018, 2020 and 2021 while playing college volleyball at Park University."
Haydy Morsy,female,Egypt,modern pentathlete,1999,,,"Haydy Adil Muhammad Kamal Morsy is an Egyptian modern pentathlete. She competed in the 2016 Summer Olympics at the age of 16, finishing in 35th place among the 35-woman field. Morsy won the 2019 African modern pentathlon championship, qualifying for the 2020 Summer Olympics."
Marwan Elkamash,male,Egypt,swimmer,1993,,http://commons.wikimedia.org/wiki/Special:FilePath/2023%20African%20Games%20Swimming%2037.jpg,Marwan Aly Elkamash is an Egyptian swimmer.
Ahmed Abdelrahman,male,Egypt,judoka,1996,,,Ahmed Ali Abdelrahman  is an Egyptian handball player for Al Ahly and the Egyptian national team.
Ahmed Kamar,male,Egypt,sport shooter,1986,,,Ahmed Kamar is an Egyptian sports shooter. He competed in the men's trap event at the 2016 Summer Olympics.
Abdel-Aziz Mehelba,male,Egypt,sport shooter,1988,,,Abdel-Aziz Mehelba is an Egyptian sports shooter. He competed in the men's trap event at the 2016 Summer Olympics. He was eliminated in the qualification round in which he came in 24th. He also competed at the 2020 Summer Olympics in the men's trap event and the trap mixed team event.
Mahmoud Abdelaal,male,Egypt,boxer,1992,,,Mahmoud Abdelaal is an Egyptian boxer. He competed in the men's lightweight event at the 2016 Summer Olympics. He won the silver medal at the 2015 African Championships in the men's lightweight division.
Moamen Soliman,male,Egypt,association football player,1974,,,"Moamen Soliman Yahia is an Egyptian football manager and former player who manages Al-Shorta in the Iraq Stars League. He played as a left-back for Zamalek SC and Suez Club in Egypt, for De Graafschap in the Netherlands, and for OFI Crete and Agios Nikolaos in Greece."
Sara Ahmed,female,Egypt,weightlifter,1998,,,"Sara Ahmed is a British-Australian writer and scholar whose area of study includes the intersection of feminist theory, queer theory, affect theory, critical race theory and postcolonialism. Her foundational work, The Cultural Politics of Emotion, in which she explores the social dimension and circulation of emotions, is recognized as a foundational text in the nascent field of affect theory."
Sara Ahmed,female,Egypt,weightlifter,1998,,,"Sara Ahmed is a British-Australian writer and scholar whose area of study includes the intersection of feminist theory, queer theory, affect theory, critical race theory and postcolonialism. Her foundational work, The Cultural Politics of Emotion, in which she explores the social dimension and circulation of emotions, is recognized as a foundational text in the nascent field of affect theory."
Mohamed Mamdouh,male,Egypt,handball player,1989,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Mamdouh%2020180301.jpg,"Mohamed Mamdouh may refer to:Mohamed Mamdouh (handballer), Egyptian handball player.
Mohamed Mamdouh (swimmer), Egyptian swimmer.
Mohamed Mamdouh (footballer), Egyptian footballer.
"
Ali Khalafalla,male,Egypt,swimmer,1996,,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Khalafalla%20AG2023.jpg,"Ali Khalafalla is an Egyptian Olympic swimmer. He represented his country at the 2016 Summer Olympics and 2020 Summer Olympics. He placed 23rd in the 50 Freestyle, in Rio 2016. In Tokyo 2020, he placed 24th in the same event. A feat that has never been accomplished in Egypt's history."
Mona Abul-Fadl,female,Egypt,writer,1945,2008,,"Mona Abul-Fadl (1945-2008) was a scholar of contemporary Western thought and women's studies. She was associated with the International Institute of Islamic Thought (IIIT) and later with what is now known as Cordoba University. Her research interests included political theory, comparative politics, Islam and the Middle East, epistemology, and feminist scholarship."
Mona Abul-Fadl,female,Egypt,intellectual,1945,2008,,"Mona Abul-Fadl (1945-2008) was a scholar of contemporary Western thought and women's studies. She was associated with the International Institute of Islamic Thought (IIIT) and later with what is now known as Cordoba University. Her research interests included political theory, comparative politics, Islam and the Middle East, epistemology, and feminist scholarship."
Mona Abul-Fadl,female,Egypt,university teacher,1945,2008,,"Mona Abul-Fadl (1945-2008) was a scholar of contemporary Western thought and women's studies. She was associated with the International Institute of Islamic Thought (IIIT) and later with what is now known as Cordoba University. Her research interests included political theory, comparative politics, Islam and the Middle East, epistemology, and feminist scholarship."
Abdelrahman Oraby,male,Egypt,boxer,1987,,,"Abdelrahman Salah Orabi Abdelgawwad is an Egyptian boxer. A continental silver medalist at the 2015 African Games, he competed in the light heavyweight event at the 2016 Summer Olympics. He also competed in the men's light heavyweight event at the 2020 Summer Olympics."
Noura Mohamed,female,Egypt,fencer,1998,,,"Noura Mohamed is an Egyptian fencer. She competed in the women's foil event at the 2016 Summer Olympics, losing her only match. She also represented Egypt at the 2020 Summer Olympics held in Tokyo, Japan."
Reem Kaseem,female,Egypt,swimmer,1995,,,Reem Kaseem is an Egyptian swimmer. She competed in the women's marathon 10 kilometre event at the 2016 Summer Olympics.
Mohamed Abdelaal,male,Egypt,judoka,1990,,,Mohamed Ali Ahmad Abdelaal is an Egyptian judoka.
Ahmed Darwish,male,Egypt,sport shooter,1981,,,"Ahmed Darwish may refer to:Ahmed Darwish, Saudi football player
Ahmed Darwish, Emirati footballer
Ahmed Darwish (politician), Egyptian politician
Ahmed Darwish, Egyptian sport shooter
"
Mahmoud Saad,male,Egypt,association football player,1983,,,"Mahmood Saad may refer to:Mahmoud Saad, retired Egyptian footballer and football manager
Mahmoud Saad, Egyptian footballer currently playing for Al Kharaitiyat SC
Mahmoud Saad (judoka), Syrian Olympic judoka
"
Mohammed Alaaeldin,male,Egypt,association football player,1994,,,Mohammed Alaaeldin Abdelmotaal is an Egyptian footballer who currently plays for Al-Wakrah as a right back.
Huda Lutfi,female,Egypt,writer,1948,,,"Huda Lutfi is a visual artist and cultural historian from Cairo, Egypt. Lutfi's works include paintings, collages, and installations that reflect a diverse style including pharaonic, Coptic, Western, Islamic, and contemporary international."
Huda Lutfi,female,Egypt,historian,1948,,,"Huda Lutfi is a visual artist and cultural historian from Cairo, Egypt. Lutfi's works include paintings, collages, and installations that reflect a diverse style including pharaonic, Coptic, Western, Islamic, and contemporary international."
Huda Lutfi,female,Egypt,artist,1948,,,"Huda Lutfi is a visual artist and cultural historian from Cairo, Egypt. Lutfi's works include paintings, collages, and installations that reflect a diverse style including pharaonic, Coptic, Western, Islamic, and contemporary international."
Abdurahman Mesaad,male,Egypt,association football player,1996,,,Abdurahman Mesaad is a Qatari footballer. He currently plays for Al Shahaniya as a midfielder.
Mohammed Arafah,male,Egypt,association football player,1996,,,Mohammed Arafah is an Egyptian footballer. He currently plays as a defender.
Amira El Sayed,female,Egypt,stage actor,1991,,,"Amira El Sayed is an Austrian actress and author based in Vienna, Austria."
Amira El Sayed,female,Egypt,film actor,1991,,,"Amira El Sayed is an Austrian actress and author based in Vienna, Austria."
Ghofran Zaki,male,Egypt,taekwondo athlete,1992,,,Ghofran Zaki is an Egyptian taekwondo athlete.
Amr Abdellatif Aboulatta,male,Egypt,diplomat,1950,,http://commons.wikimedia.org/wiki/Special:FilePath/Amr%20Abdellatif%20Aboulatta.jpg,"Amr Abdellatif Aboulatta has been Egypt's Ambassador and Permanent Representative to the United Nations since 2014 and is the Chair of the United Nations Security Council Counter-Terrorism Committee. From 2008 to 2012, Abdellatif was Egypt's Ambassador to Jordan. He also served as a permanent representative to the Arab League."
Alia Yassin Elkatib,female,Egypt,rhythmic gymnast,1995,,,Alia Yassin Elkatib is an Egyptian individual rhythmic gymnast. She represented her nation at international competitions.
Nermine Hammam,female,Egypt,photographer,1967,,,"Nermine Hammam is an Egyptian photographer, who lives and works in Cairo and London. She is known for her digital photo collage."
Nermine Hammam,female,Egypt,artist,1967,,,"Nermine Hammam is an Egyptian photographer, who lives and works in Cairo and London. She is known for her digital photo collage."
Nermine Hammam,female,Egypt,visual artist,1967,,,"Nermine Hammam is an Egyptian photographer, who lives and works in Cairo and London. She is known for her digital photo collage."
Haithem Mahmoud,male,Egypt,amateur wrestler,1991,,http://commons.wikimedia.org/wiki/Special:FilePath/Olympic%20Freestyle%20Wrestling%20in%20Rio2016%20-%2059kg%201.jpg,Haithem Mahmoud Ahmed Mahmoud Fahmy is a Greco-Roman wrestler from Egypt who competes in the 59 kg category. At the 2016 Olympics he was eliminated in the first bout. He represented Egypt at the 2020 Summer Olympics in the 60kg category.
Hamdy Abdelwahab,male,Egypt,amateur wrestler,1993,,,"Hamdy El-Said Abdelwahab is an Egyptian Greco-Roman wrestler and mixed martial artist. He competed in the heavyweight division of the Ultimate Fighting Championship. He competed in the men's Greco-Roman 98 kg event at the 2016 Summer Olympics, in which he was eliminated in the round of 16 by Alin Alexuc-Ciurariu."
Enas Mostafa,female,Egypt,amateur wrestler,1989,,,Enas Mostafa is an Egyptian freestyle wrestler.
Heba Amin,female,Egypt,painter,1980,,http://commons.wikimedia.org/wiki/Special:FilePath/Heba%20Amin%2C%20May%202013.jpg,"Heba Y. Amin is a visual artist, researcher and educator."
Roger Khawam,male,Egypt,Egyptologist,1922,2016,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20Khawam%20on%20site%20in%201940.png,Roger Khawam (1922-2016) was an Egyptian Egyptologist and antiquities dealer.
Roger Khawam,male,Egypt,Egyptologist,1922,2016,http://commons.wikimedia.org/wiki/Special:FilePath/Roger%20Khawam%20on%20site%20in%201940.png,Roger Khawam (1922-2016) was an Egyptian Egyptologist and antiquities dealer.
"Omar Sharif, Jr.",male,Egypt,actor,1983,,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Sharif%20Jr.%202014.jpg,"Omar Sharif Jr. is a Canadian actor, model, author and gay activist who lives in the United States."
"Omar Sharif, Jr.",male,Egypt,model,1983,,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Sharif%20Jr.%202014.jpg,"Omar Sharif Jr. is a Canadian actor, model, author and gay activist who lives in the United States."
"Omar Sharif, Jr.",male,Egypt,television actor,1983,,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Sharif%20Jr.%202014.jpg,"Omar Sharif Jr. is a Canadian actor, model, author and gay activist who lives in the United States."
"Omar Sharif, Jr.",male,Egypt,LGBTQ rights activist,1983,,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Sharif%20Jr.%202014.jpg,"Omar Sharif Jr. is a Canadian actor, model, author and gay activist who lives in the United States."
Laura El-Tantawy,female,Egypt,photographer,1980,,,"
Laura El-Tantawy is a British-Egyptian photographer based in London and Cairo. She works as a freelance news photographer and on personal projects."
Laura El-Tantawy,female,Egypt,photojournalist,1980,,,"
Laura El-Tantawy is a British-Egyptian photographer based in London and Cairo. She works as a freelance news photographer and on personal projects."
Laura El-Tantawy,female,Egypt,journalist,1980,,,"
Laura El-Tantawy is a British-Egyptian photographer based in London and Cairo. She works as a freelance news photographer and on personal projects."
Mahmoud M. Ayoub,male,Egypt,university teacher,1935,2021,http://commons.wikimedia.org/wiki/Special:FilePath/Mahmoud-ayub.png,Mahmoud Mustafa Ayoub was a Lebanese Islamic scholar and professor of religious and inter-faith studies.
Giana Farouk,female,Egypt,karateka,1994,,http://commons.wikimedia.org/wiki/Special:FilePath/K1PL%20Berlin%202018-09-16%20Female%20Kumite%20%E2%80%9361%20kg%2003.jpg,"Giana Mohamed Farouk Lotfy is an Egyptian karateka. She won one of the bronze medals in the women's 61 kg event at the 2020 Summer Olympics held in Tokyo, Japan. She is a two-time gold medalist in the women's kumite 61 kg event at the World Karate Championships. She is also a gold medalist in her event at the African Games, the Islamic Solidarity Games and the Mediterranean Games."
Moustafa Ali,male,Egypt,Canadian football player,1965,,,"Moustafa Ali is an Egyptian-born former Canadian football defensive back who played for the Winnipeg Blue Bombers and Calgary Stampeders of the Canadian Football League (CFL). After being selected in the second round of the 1989 CFL draft, he played in 25 regular season games and recorded 21 tackles and two interceptions from 1989 to 1990. In the early 1990s, Ali participated on the practice squads of multiple teams."
Nour Zaki,male,Egypt,screenwriter,1988,,http://commons.wikimedia.org/wiki/Special:FilePath/Nour%20Zaki.jpg,"Nour Zaki is an Egyptian film director. A winner at the Women's Voices Now film festival, Zaki's works have been acclaimed for celebrating Arab heritage and putting a spotlight on the events and the aftermath of the 2011 Egyptian uprising."
Nour Zaki,male,Egypt,film director,1988,,http://commons.wikimedia.org/wiki/Special:FilePath/Nour%20Zaki.jpg,"Nour Zaki is an Egyptian film director. A winner at the Women's Voices Now film festival, Zaki's works have been acclaimed for celebrating Arab heritage and putting a spotlight on the events and the aftermath of the 2011 Egyptian uprising."
Mohamed Yousry,male,Egypt,actor,1989,,,"Mohamed Yousry is an American interpreter and translator who was appointed by the court to assist in the trial of Sheikh Omar Abdel Rahman, the blind Egyptian cleric who was convicted in 1996 of plotting terrorist attacks against various sites in the New York City area. On February 10, 2005, Yousry was indicted in the United States District Court, Southern District of New York, along with attorney Lynne Stewart and Ahmed Abdel Sattar, of conspiring to provide, and providing material support to terrorism and conspiring to defraud the U.S. government, and was convicted. Yousry was originally scheduled to be sentenced in September 2006, but he was sentenced on October 16, 2006, to one year and eight months."
Mohamed Yousry,male,Egypt,association football player,1989,,,"Mohamed Yousry is an American interpreter and translator who was appointed by the court to assist in the trial of Sheikh Omar Abdel Rahman, the blind Egyptian cleric who was convicted in 1996 of plotting terrorist attacks against various sites in the New York City area. On February 10, 2005, Yousry was indicted in the United States District Court, Southern District of New York, along with attorney Lynne Stewart and Ahmed Abdel Sattar, of conspiring to provide, and providing material support to terrorism and conspiring to defraud the U.S. government, and was convicted. Yousry was originally scheduled to be sentenced in September 2006, but he was sentenced on October 16, 2006, to one year and eight months."
Ehab Galal,male,Egypt,association football coach,1967,2024,http://commons.wikimedia.org/wiki/Special:FilePath/Ehab%20Galal.jpg,Ehab Galal was an Egyptian football player and manager.
Ehab Galal,male,Egypt,association football player,1967,2024,http://commons.wikimedia.org/wiki/Special:FilePath/Ehab%20Galal.jpg,Ehab Galal was an Egyptian football player and manager.
Khaled El Kamash,male,Egypt,association football player,1961,,,Khaled El Kamash is an Egyptian football manager.
